   4.0000,   0.0000,   0.7964,   0.0500,   1.0107,   0.0707,   1.3293,   1.2637,   4.9329,   0.0000,   0.0000
   4.0000,   1.0000,   0.7959,   0.0502,   1.0103,   0.0710,   1.3295,   1.2640,   4.9277,   0.0000,   0.0000
   4.0000,   2.0000,   0.7944,   0.0508,   1.0089,   0.0718,   1.3299,   1.2646,   4.9120,   0.0000,   0.0000
   4.0000,   3.0000,   0.7920,   0.0517,   1.0066,   0.0731,   1.3306,   1.2656,   4.8858,   0.0000,   0.0000
   4.0000,   4.0000,   0.7886,   0.0531,   1.0033,   0.0750,   1.3315,   1.2670,   4.8488,   0.0000,   0.0000
   4.0000,   5.0000,   0.7842,   0.0548,   0.9992,   0.0775,   1.3328,   1.2688,   4.8008,   0.0000,   0.0000
   4.0000,   6.0000,   0.7789,   0.0569,   0.9942,   0.0804,   1.3342,   1.2710,   4.7417,   0.0000,   0.0000
   4.0000,   7.0000,   0.7727,   0.0593,   0.9884,   0.0839,   1.3359,   1.2735,   4.6713,   0.0000,   0.0000
   4.0000,   8.0000,   0.7656,   0.0622,   0.9816,   0.0879,   1.3379,   1.2765,   4.5897,   0.0000,   0.0000
   4.0000,   9.0000,   0.7576,   0.0653,   0.9741,   0.0924,   1.3401,   1.2798,   4.4970,   0.0000,   0.0000
   4.0000,  10.0000,   0.7488,   0.0688,   0.9658,   0.0974,   1.3425,   1.2835,   4.3936,   0.0000,   0.0000
   4.0000,  11.0000,   0.7392,   0.0727,   0.9567,   0.1028,   1.3451,   1.2876,   4.2800,   0.0000,   0.0000
   4.0000,  12.0000,   0.7288,   0.0768,   0.9469,   0.1087,   1.3480,   1.2919,   4.1573,   0.0000,   0.0000
   4.0000,  13.0000,   0.7176,   0.0813,   0.9364,   0.1150,   1.3511,   1.2967,   4.0267,   0.0000,   0.0000
   4.0000,  14.0000,   0.7057,   0.0860,   0.9252,   0.1217,   1.3544,   1.3017,   3.8896,   0.0000,   0.0000
   4.0000,  15.0000,   0.6932,   0.0911,   0.9134,   0.1288,   1.3579,   1.3070,   3.7477,   0.0000,   0.0000
   4.0000,  16.0000,   0.6800,   0.0964,   0.9010,   0.1363,   1.3616,   1.3126,   3.6031,   0.0000,   0.0000
   4.0000,  17.0000,   0.6662,   0.1019,   0.8881,   0.1442,   1.3657,   1.3184,   3.4578,   0.0000,   0.0000
   4.0000,  18.0000,   0.6519,   0.1077,   0.8746,   0.1524,   1.3699,   1.3245,   3.3140,   0.0000,   0.0000
   4.0000,  19.0000,   0.6371,   0.1138,   0.8607,   0.1609,   1.3744,   1.3308,   3.1740,   0.0000,   0.0000
   4.0000,  20.0000,   0.6217,   0.1200,   0.8463,   0.1697,   1.3792,   1.3373,   3.0396,   0.0000,   0.0000
   4.0000,  21.0000,   0.6060,   0.1265,   0.8316,   0.1788,   1.3843,   1.3440,   2.9127,   0.0000,   0.0000
   4.0000,  22.0000,   0.5898,   0.1331,   0.8165,   0.1882,   1.3896,   1.3508,   2.7939,   0.0000,   0.0000
   4.0000,  23.0000,   0.5733,   0.1399,   0.8011,   0.1979,   1.3951,   1.3576,   2.6860,   0.0000,   0.0000
   4.0000,  24.0000,   0.5565,   0.1469,   0.7855,   0.2077,   1.4009,   1.3646,   2.5898,   0.0000,   0.0000
   4.0000,  25.0000,   0.5394,   0.1540,   0.7696,   0.2178,   1.4068,   1.3716,   2.5060,   0.0000,   0.0000
   4.0000,  26.0000,   0.5221,   0.1613,   0.7535,   0.2282,   1.4130,   1.3786,   2.4348,   0.0000,   0.0000
   4.0000,  27.0000,   0.5046,   0.1688,   0.7373,   0.2387,   1.4192,   1.3855,   2.3764,   0.0000,   0.0000
