   2.0000,  15.0000,   0.6985,   0.0680,   0.9036,   0.0962,   0.0011,   0.1008, 403.5262
   2.0000,  16.0000,   0.6847,   0.0736,   0.8906,   0.1040,   0.0011,   0.1017, 404.1972
   2.0000,  17.0000,   0.6703,   0.0794,   0.8770,   0.1122,   0.0011,   0.1028, 404.9272
   2.0000,  18.0000,   0.6553,   0.0854,   0.8629,   0.1208,   0.0011,   0.1039, 405.7196
   2.0000,  19.0000,   0.6398,   0.0917,   0.8484,   0.1297,   0.0011,   0.1051, 406.5778
   2.0000,  20.0000,   0.6238,   0.0982,   0.8334,   0.1389,   0.0011,   0.1064, 407.5058
   2.0000,  21.0000,   0.6074,   0.1049,   0.8180,   0.1483,   0.0011,   0.1032, 405.2508
   2.0000,  22.0000,   0.5905,   0.1118,   0.8023,   0.1581,   0.0010,   0.0987, 402.0062
   2.0000,  23.0000,   0.5734,   0.1188,   0.7863,   0.1681,   0.0010,   0.0947, 398.9984
   2.0000,  24.0000,   0.5560,   0.1261,   0.7701,   0.1783,   0.0010,   0.0911, 396.2077
   2.0000,  25.0000,   0.5383,   0.1335,   0.7536,   0.1887,   0.0009,   0.0878, 393.6177
   2.0000,  26.0000,   0.5203,   0.1410,   0.7370,   0.1994,   0.0009,   0.0848, 391.2139
   2.0000,  27.0000,   0.5022,   0.1487,   0.7202,   0.2102,   0.0009,   0.0820, 388.9838
   2.0000,  28.0000,   0.4840,   0.1564,   0.7034,   0.2212,   0.0008,   0.0795, 386.9167
   2.0000,  29.0000,   0.4657,   0.1643,   0.6865,   0.2324,   0.0008,   0.0773, 385.0029
   2.0000,  30.0000,   0.4472,   0.1724,   0.6696,   0.2437,   0.0008,   0.0752, 383.2341
   2.0000,  31.0000,   0.4287,   0.1805,   0.6527,   0.2552,   0.0008,   0.0734, 381.6033
   2.0000,  32.0000,   0.4102,   0.1887,   0.6359,   0.2669,   0.0008,   0.0717, 380.1039
   2.0000,  33.0000,   0.3917,   0.1970,   0.6191,   0.2786,   0.0007,   0.0701, 378.7301
   2.0000,  34.0000,   0.3733,   0.2054,   0.6024,   0.2905,   0.0007,   0.0688, 377.4770
   2.0000,  35.0000,   0.3548,   0.2139,   0.5858,   0.3025,   0.0007,   0.0675, 376.3401
   2.0000,  36.0000,   0.3364,   0.2225,   0.5693,   0.3146,   0.0007,   0.0664, 375.3157
   2.0000,  37.0000,   0.3181,   0.2311,   0.5530,   0.3269,   0.0007,   0.0654, 374.4002
   2.0000,  38.0000,   0.2999,   0.2399,   0.5369,   0.3392,   0.0007,   0.0646, 373.5908
   2.0000,  39.0000,   0.2817,   0.2487,   0.5209,   0.3517,   0.0007,   0.0638, 372.8849
   2.0000,  40.0000,   0.2636,   0.2576,   0.5050,   0.3643,   0.0007,   0.0632, 372.2802
   2.0000,  41.0000,   0.2457,   0.2665,   0.4894,   0.3770,   0.0007,   0.0627, 371.7750
   2.0000,  42.0000,   0.2279,   0.2756,   0.4739,   0.3897,   0.0007,   0.0623, 371.3678
   2.0000,  43.0000,   0.2101,   0.2847,   0.4587,   0.4026,   0.0007,   0.0619, 371.0572
   2.0000,  44.0000,   0.1925,   0.2939,   0.4436,   0.4157,   0.0007,   0.0617, 370.8425
   2.0000,  45.0000,   0.1750,   0.3032,   0.4288,   0.4288,   0.0007,   0.0616, 370.7228
   3.0000,   0.0000,   0.8017,   0.0374,   1.0083,   0.0528,   0.0010,   0.0946, 398.9497
   3.0000,   1.0000,   0.8012,   0.0376,   1.0078,   0.0531,   0.0010,   0.0947, 398.9679
   3.0000,   2.0000,   0.7997,   0.0382,   1.0064,   0.0540,   0.0010,   0.0947, 399.0228
   3.0000,   3.0000,   0.7972,   0.0392,   1.0040,   0.0554,   0.0010,   0.0949, 399.1145
   3.0000,   4.0000,   0.7937,   0.0405,   1.0007,   0.0573,   0.0010,   0.0950, 399.2434
   3.0000,   5.0000,   0.7892,   0.0423,   0.9965,   0.0598,   0.0010,   0.0953, 399.4102
   3.0000,   6.0000,   0.7838,   0.0445,   0.9914,   0.0629,   0.0010,   0.0955, 399.6153
   3.0000,   7.0000,   0.7774,   0.0470,   0.9854,   0.0664,   0.0010,   0.0959, 399.8598
   3.0000,   8.0000,   0.7701,   0.0499,   0.9785,   0.0705,   0.0010,   0.0962, 400.1446
   3.0000,   9.0000,   0.7620,   0.0531,   0.9708,   0.0751,   0.0010,   0.0967, 400.4710
   3.0000,  10.0000,   0.7529,   0.0567,   0.9623,   0.0802,   0.0010,   0.0972, 400.8403
   3.0000,  11.0000,   0.7431,   0.0607,   0.9530,   0.0858,   0.0010,   0.0977, 401.2542
   3.0000,  12.0000,   0.7324,   0.0649,   0.9429,   0.0918,   0.0010,   0.0983, 401.7143
